Id,SalePrice
1983,217252.5347062951
1984,168535.79971501097
1985,227713.27264340367
1986,204584.40180723302
1987,188520.74723084492
1988,174845.3916562501
1989,190859.0218970388
1990,208390.20432046696
1991,231677.09308648974
1992,214679.09431813983
1993,171980.13309836865
1994,221772.1368135605
1995,180791.7659204056
1996,257548.3219374266
1997,308023.53918613004
1998,281056.23754695576
1999,291096.7151055084
2000,324402.47125527397
2001,284554.90252831386
2002,242116.02355681758
2003,250552.41382325167
2004,290488.7786465607
2005,224202.03744394958
2006,227732.75821062
2007,250188.0305108133
2008,217806.64938829042
2009,202880.78010622584
2010,191610.89051759857
2011,139792.665774687
2012,177906.7217538674
2013,179089.99335110447
2014,185297.1842910924
2015,205284.70967607485
2016,193886.70127369853
2017,195649.43287377074
2018,123652.66194746687
2019,133125.57569021382
2020,97327.24277003124
2021,102396.48523815867
2022,183129.5826165191
2023,138360.58240326945
2024,288232.59440155263
2025,351517.15096264705
2026,186759.36519403863
2027,167181.62308370273
2028,147939.42161386562
2029,168270.94456371604
2030,262801.4995521119
2031,234644.4702597558
2032,255548.62483548472
2033,255494.55834698307
2034,180243.5928021101
2035,226070.3426829981
2036,202408.48578550172
2037,214060.38535508772
2038,322372.51356188994
2039,219755.71159318567
2040,296424.0107327583
2041,281907.2984019246
2042,209582.82572390826
2043,179922.27696365348
2044,169634.72920954783
2045,207272.93679440784
2046,149723.01979063562
2047,132778.81984178026
2048,148029.52724557344
2049,142512.31468219517
2050,162641.45315587355
2051,107927.48544026715
2052,124751.51090214145
2053,149492.17656927914
2054,103612.73126178246
2055,148552.31253673893
2056,153362.96139357248
2057,110649.59717756172
2058,205394.32025398797
2059,131858.0419694044
2060,172680.32525015928
2061,163174.56109795338
2062,127085.98879464381
2063,126742.03379423238
2064,136008.18816342513
2065,115708.21671300016
2066,163660.09595661314
2067,127456.77338507143
2068,145340.69735743658
2069,85335.82978911631
2070,117236.70515276039
2071,98847.16531362725
2072,138653.99456033926
2073,129130.47352253996
2074,175599.77436153239
2075,144921.70756516597
2076,120601.69723063832
2077,156489.99022893584
2078,122910.53135491877
2079,131700.65734673955
2080,115877.46089777902
2081,128741.5873876811
2082,108688.04431804779
2083,147209.86081878733
2084,116350.29652143555
2085,112988.57455330776
2086,111134.4685711827
2087,116746.08818478885
2088,95338.33441784346
2089,85611.13353319095
2090,126007.34708243252
2091,102912.53377015762
2092,122315.4586539032
2093,102414.31661218365
2094,101438.1009473388
2095,148901.96305087517
2096,86676.02361859039
2097,99662.03208371263
2098,144141.5247670859
2099,63935.00100489627
2100,72311.6840009884
2101,108759.18739072919
2102,124508.00430322191
2103,107079.09144783422
2104,143282.5012273773
2105,132527.24482990443
2106,63170.79376354862
2107,184612.49009417437
2108,116772.18562750658
2109,107589.29303741937
2110,109676.15579664736
2111,125887.75554901047
2112,136961.02529438102
2113,117280.79629942452
2114,120557.18933186932
2115,158859.64857463242
2116,110326.19424517323
2117,143614.39116100947
2118,126960.4961457003
2119,115130.98838375548
2120,117996.33112866408
2121,96191.60808160217
2122,120145.15708156688
2123,88503.25855925561
2124,161686.60397206785
2125,122779.84168825296
2126,152448.19024246352
2127,157697.90678443457
2128,121417.65897223083
2129,84539.21228932875
2130,130319.46774614735
2131,138338.36171784767
2132,104018.50658821287
2133,116199.50248122234
2134,116924.26687456525
2135,93050.4899661701
2136,71822.82906465772
2137,101908.30370785028
2138,122372.00170777086
2139,146926.98157677994
2140,137310.13215631573
2141,169924.76611561666
2142,128405.14704400412
2143,150359.7353749567
2144,113187.19582368404
2145,139907.04181638488
2146,169136.52224069528
2147,147624.38579849852
2148,141911.6133456864
2149,147542.65421598268
2150,239677.42687558685
2151,125287.14414901343
2152,144782.13128902836
2153,172662.39988492068
2154,98782.3335866674
2155,138561.5064548748
2156,244329.3754756823
2157,231831.01197849002
2158,247755.46254329084
2159,224306.62553355962
2160,184547.78098959193
2161,237941.56746133196
2162,372869.09444123274
2163,331215.6172369934
2164,255410.9530391514
2165,208798.2336355268
2166,163750.26510437633
2167,217461.09972810358
2168,186133.21470336925
2169,192108.12965065773
2170,202601.73958303226
2171,158426.98160013964
2172,130334.63102959175
2173,196374.53349226798
2174,216672.92257618348
2175,282613.1381934447
2176,304953.12805043947
2177,240174.4705003254
2178,206271.29349913532
2179,137764.841026992
2180,191405.25467962146
2181,194573.3591948133
2182,227379.26487744425
2183,194756.91177260297
2184,115171.86860881317
2185,122808.52998258133
2186,143879.7555325808
2187,156028.946228887
2188,156337.29071753187
2189,309588.6938810908
2190,78109.41230002651
2191,75137.93021267424
2192,86980.39969264064
2193,107862.02043820792
2194,106298.75130431766
2195,102693.73745253033
2196,100702.67989269132
2197,115872.55835214701
2198,155770.48815759027
2199,196235.17963224114
2200,145026.78328295166
2201,140592.58608639304
2202,222518.31761608724
2203,141048.2963508197
2204,173084.89581325583
2205,115195.16117591916
2206,139060.96273147402
2207,218139.54972301656
2208,266658.3295294342
2209,237422.43410404757
2210,124804.3445982026
2211,114429.67351656195
2212,122334.50968867644
2213,103861.22433118397
2214,129889.53797468627
2215,99800.34829626484
2216,137568.80555938967
2217,62463.85819923101
2218,78613.05805096797
2219,77801.70722533569
2220,73661.63767144518
2221,290441.8759874743
2222,272290.9811362485
2223,287513.9312585989
2224,210567.9455484519
2225,128229.79368719138
2226,173156.3330211146
2227,202284.04470879928
2228,272683.9560508447
2229,244121.4309144623
2230,157994.88184491568
2231,209030.91136734534
2232,181948.14758357595
2233,172230.67099051343
2234,246243.75846455636
2235,215878.24240207486
2236,251053.7093362658
2237,302135.89178108686
2238,196216.28897741716
2239,99692.84950943515
2240,154570.22590932169
2241,145094.31701888272
2242,119080.55773960789
2243,124891.80497623631
2244,106106.23560098145
2245,106023.78554574732
2246,133878.60632559887
2247,119277.57008163378
2248,127383.20713640976
2249,123490.07812021991
2250,130023.47814779084
2251,102698.31608793685
2252,177062.48143508483
2253,167649.11576305
2254,187502.3591881821
2255,180553.36474388393
2256,172815.56411041817
2257,215053.75176436958
2258,161899.0035324232
2259,176435.63102546148
2260,144348.71287669113
2261,205801.44237801144
2262,210561.67834661744
2263,381059.58530218084
2264,490874.5038729894
2265,150625.5211675953
2266,295411.1328293179
2267,336303.0100784268
2268,406827.2091708675
2269,154122.94440258548
2270,199571.16488424686
2271,206877.086058992
2272,193881.1480083773
2273,160309.06050337706
2274,183092.55575583855
2275,147336.49467157738
2276,193633.63460887215
2277,173011.30718092807
2278,149522.64932982417
2279,132549.66459894355
2280,109917.84764720246
2281,162639.01441693868
2282,176319.72863941433
2283,110069.31373095134
2284,113923.78414385719
2285,142402.14840141186
2286,123676.09766738754
2287,361250.66140187177
2288,273914.2764593326
2289,349822.6172150539
2290,422518.32344346883
2291,341966.50458432385
2292,437084.7202191486
2293,446165.9104457315
2294,401345.84797713626
2295,484447.8661179519
2296,254956.617908561
2297,352789.47662505385
2298,355397.17644687404
2299,359484.9841092176
2300,324894.133918907
2301,329679.157512012
2302,254382.12870493866
2303,259059.21984068965
2304,245115.80615395107
2305,198658.33367589378
2306,192686.81617906736
2307,207484.53250507958
2308,235730.93525288274
2309,281740.5147467198
2310,223786.70124301748
2311,210629.59301816818
2312,168192.2090096217
2313,170079.16147000255
2314,168466.49660728115
2315,181971.3772403964
2316,200458.8262545334
2317,184370.43168069603
2318,175770.50771846843
2319,184607.0439334221
2320,187947.25168345871
2321,241228.09254617553
2322,191569.66251740776
2323,195076.27436700984
2324,198742.88109252442
2325,213179.60688466523
2326,188722.33739623724
2327,202311.86165045222
2328,220805.42830907681
2329,194815.7339695189
2330,184437.40455203634
2331,327739.99661426246
2332,409963.0821770265
2333,325788.825297261
2334,255262.84863086863
2335,294040.28381817415
2336,296481.33150272147
2337,190268.17917281954
2338,251578.06940354346
2339,225363.87053381556
2340,361400.92660074047
2341,217298.27793450718
2342,240596.35019904264
2343,236609.55233469236
2344,215792.384710938
2345,228353.23210010747
2346,222144.44612617852
2347,199112.21085593602
2348,243890.3997432992
2349,179914.22352318218
2350,303424.8517732883
2351,243621.27192234853
2352,246228.39999889905
2353,245461.156182731
2354,142138.16770459834
2355,145842.1738709051
2356,150036.98239806562
2357,191444.8747214591
2358,197934.2850595799
2359,129940.73371754386
2360,120696.81940974787
2361,148772.71916684508
2362,251050.54305678405
2363,143341.5553306273
2364,160846.3140530774
2365,221572.4988908761
2366,205352.36856008423
2367,230096.25859098873
2368,219226.43245239792
2369,216372.8157308975
2370,172201.6099639689
2371,162609.69160281782
2372,189049.6008892737
2373,285971.13341073284
2374,315056.7004846165
2375,240588.57561742936
2376,288183.7753707902
2377,310085.50320826453
2378,159182.9144318913
2379,201534.87197804527
2380,145041.76734512678
2381,169512.3709873669
2382,216995.7126859046
2383,199533.76143695146
2384,239410.8410735101
2385,167241.70272552836
2386,130926.47773302393
2387,132122.8306156121
2388,106810.2419449335
2389,120787.66071522604
2390,155246.76477267334
2391,147303.60389822823
2392,116889.7648140212
2393,178887.54430134722
2394,146973.92694312736
2395,215296.2301885471
2396,145579.50135886148
2397,212416.01954731136
2398,128114.5482058677
2399,69742.87909780064
2400,76356.99231232142
2401,128054.61257405608
2402,137808.87443238366
2403,150158.7591401189
2404,155421.67605327824
2405,155582.89687853635
2406,146622.27601285273
2407,127475.36047026885
2408,155941.7628017608
2409,119804.46953226504
2410,162813.02598497557
2411,115333.25394941473
2412,151647.13258401048
2413,130255.05411759272
2414,159531.56644513848
2415,134425.0603921355
2416,127183.48045963827
2417,141097.51659685076
2418,141704.57510296418
2419,127587.52987437144
2420,124534.54116438964
2421,131041.82588224564
2422,103743.47879218374
2423,109999.5328663829
2424,151791.29609939127
2425,202829.36397055665
2426,125544.55220083873
2427,125865.28790003555
2428,186950.53827416588
2429,115323.35976793672
2430,132564.4689887798
2431,113527.89383128323
2432,148468.63535509264
2433,148254.4559866905
2434,135005.95911066144
2435,140972.38490647887
2436,112174.97911619779
2437,105110.46566327519
2438,126089.649996743
2439,97198.53564872158
2440,128303.04020051436
2441,85589.35409738215
2442,98108.79980410363
2443,125810.23920953905
2444,119627.48703656315
2445,91878.0874044214
2446,137701.82686683824
2447,178368.63062662727
2448,126897.68365011079
2449,124820.35048313937
2450,147773.9735050391
2451,119456.48616019727
2452,193658.3378034665
2453,97186.83980885403
2454,113197.48786695578
2455,119223.5471316109
2456,124055.32974050354
2457,142321.13872054894
2458,141805.5445611587
2459,108807.50197624869
2460,148759.2350858347
2461,133083.61843717238
2462,131006.53626907042
2463,129420.28619337617
2464,172695.02014121666
2465,135399.41079470972
2466,119116.53495540323
2467,133784.02442729723
2468,88155.35109635908
2469,82977.97984469205
2470,191104.23912323886
2471,205281.04952359936
2472,148303.85686938805
2473,115284.32937744385
2474,69059.36862420016
2475,210095.46612144975
2476,116794.22714803486
2477,118680.00182688516
2478,145134.00286578172
2479,102218.30330483596
2480,154217.74793336185
2481,123005.9253161988
2482,125638.0698674927
2483,111476.47814765965
2484,123945.87337301763
2485,129199.43750265853
2486,140883.57592899934
2487,163557.6010983435
2488,174078.65844756685
2489,158244.89098906453
2490,144170.1339886206
2491,96192.21427318647
2492,211836.79984977416
2493,152282.58694389157
2494,142601.1085629601
2495,81953.96991540396
2496,244403.43885117234
2497,147525.12113636217
2498,118634.54315762216
2499,81556.14488825153
2500,123382.01803727543
2501,134569.84650982454
2502,132345.61486439474
2503,94292.42396532821
2504,169380.53534959763
2505,231139.01340507634
2506,249715.67355737495
2507,272127.1233964313
2508,249818.46781242167
2509,222695.75002813357
2510,225627.39290967074
2511,177665.1173740662
2512,203864.5495389671
2513,226786.7841273492
2514,249213.042508475
2515,151055.12004584103
2516,180701.00216405795
2517,151309.88942038687
2518,161402.157418213
2519,243605.52923962087
2520,226319.05154476422
2521,186135.65915126837
2522,223907.17378423197
2523,110981.10390873365
2524,139192.56412855306
2525,143326.86335411554
2526,142807.61451495704
2527,124994.61104500406
2528,134207.99244126122
2529,150077.7669985913
2530,136448.1506300832
2531,251534.10780963252
2532,224749.73080268377
2533,196499.36698181008
2534,229098.6987197229
2535,275860.58512307337
2536,222155.79794976738
2537,249350.49810188543
2538,184236.22298096388
2539,190583.2008045171
2540,183534.28595369557
2541,184534.79572878336
2542,160816.73415780798
2543,113410.17555502853
2544,118127.66708114842
2545,129187.83912812272
2546,126470.68879426234
2547,137002.69056889843
2548,161283.25178579747
2549,154254.8758249725
2550,756936.0392724136
2551,139951.3486811052
2552,133891.80093171174
2553,77252.96108030198
2554,89595.60577739656
2555,117588.44914551132
2556,103145.53257278427
2557,105273.50259213877
2558,154550.85730697622
2559,128832.66426110959
2560,165594.92888038562
2561,164575.3296302782
2562,145760.39622566517
2563,153090.2051475272
2564,228534.2320659404
2565,152852.6789232695
2566,150822.41468703118
2567,139169.8065398808
2568,201607.19570095776
2569,230144.39377141732
2570,118388.81562397626
2571,182027.96533893212
2572,149641.33953868228
2573,211204.7218515125
2574,299280.40590872837
2575,132712.78067375807
2576,109060.07521910332
2577,143997.95078928786
2578,79414.88413769494
2579,65220.064720857656
2580,89175.60323179261
2581,108368.13185886291
2582,110945.81823831433
2583,263041.0110842413
2584,165676.48319148328
2585,190261.1909158738
2586,216724.6134072403
2587,197348.42598473653
2588,142092.22724083206
2589,150321.05043133989
2590,206237.1171873672
2591,234143.3593567549
2592,210410.93982431357
2593,235762.02299872067
2594,189059.55503010354
2595,210736.5372312193
2596,279945.90330381645
2597,192568.28059220724
2598,295122.3748586525
2599,326615.2067797244
2600,125554.45754539668
2601,142471.01900803586
2602,85710.90673210143
2603,95031.66456535144
2604,90450.50414972664
2605,82297.10355482297
2606,141335.64156527937
2607,231412.3809019653
2608,190655.68027528687
2609,181664.99087553375
2610,107956.82045562862
2611,104245.18386730115
2612,160354.2819812731
2613,132465.4067600373
2614,126707.22270453737
2615,159049.84740030795
2616,152753.84325489798
2617,177521.12255950438
2618,188241.04515962608
2619,193438.16286502732
2620,192922.87711232473
2621,171167.07965905347
2622,176289.27836153816
2623,236948.53985913523
2624,312282.23180439114
2625,266878.4271279561
2626,180212.0351348474
2627,168134.52434349534
2628,495678.8207457503
2629,532707.759377076
2630,398899.98465325544
2631,475353.70594452246
2632,422533.7593242114
2633,294209.39910563664
2634,418205.2884178008
2635,155643.8990299041
2636,178864.41198446185
2637,177911.50225292577
2638,257490.33033654618
2639,191077.27542922675
2640,149733.62946792223
2641,113651.46837498253
2642,176334.58986600957
2643,109015.2453592237
2644,118166.86587510133
2645,113617.26247343908
2646,99634.9930616257
2647,108957.2367816481
2648,147478.4366959446
2649,159943.14619612184
2650,139228.0752157362
2651,144351.49377642616
2652,405158.34499803215
2653,250836.84010839683
2654,258565.91776909822
2655,403268.52601240436
2656,329934.3940691069
2657,334980.24941997614
2658,301910.18884195405
2659,318727.7585714599
2660,371130.46246614633
2661,335436.0573636634
2662,352822.0347976868
2663,293258.67612930806
2664,281805.5990721193
2665,327319.6909001468
2666,280408.5697652105
2667,175924.14429616844
2668,180051.98944089992
2669,176926.8181805256
2670,269974.7487103457
2671,186762.87556346878
2672,202829.9176569151
2673,197227.95250592096
2674,192080.24952696174
2675,185929.17682915882
2676,193593.88841236255
2677,196713.33888769124
2678,251542.4509111587
2679,278781.6903662188
2680,288763.73027475754
2681,412005.13413086435
2682,331064.31042393134
2683,612208.0392819432
2684,323807.74170813453
2685,336900.08082687994
2686,237430.72447342201
2687,309640.9356470186
2688,212170.90331884086
2689,215473.77827176737
2690,397284.42323555343
2691,190084.85639819442
2692,145819.54889952816
2693,199088.9935623051
2694,135811.5077468297
2695,195230.3490627822
2696,186154.72968212847
2697,183393.4819265476
2698,193796.66918827195
2699,169577.4418721962
2700,157001.29192888938
2701,154176.38487188454
2702,117728.49168278524
2703,132730.6882898907
2704,140195.47328305765
2705,114067.14332292089
2706,112568.2093898235
2707,126736.0376328169
2708,130763.68493788186
2709,101510.39912898497
2710,129123.51689592963
2711,222791.8397826103
2712,402271.55250552285
2713,177883.10783433472
2714,155850.50712107564
2715,163278.13535962772
2716,149119.40222581045
2717,190374.7150468447
2718,222383.20979798606
2719,150424.9475177676
2720,183275.24227995757
2721,132190.00417762084
2722,153990.48090491278
2723,138617.90192854367
2724,125910.86398526715
2725,130457.00563370387
2726,143410.9397540202
2727,171112.29203250192
2728,197052.96542803396
2729,149841.59166965776
2730,143027.71857267705
2731,134705.7765975658
2732,129044.37083937951
2733,157152.59646429366
2734,138044.33063354195
